"","GeneSymbol","Initially.Assigned.Module.Color","KMEturquoise","KMEblack","KMEpink","KMEbrown","KMEblue","KMEgreen","KMEyellow","KMEmagenta","KMEred","KMEgrey"
"CNGA1","CNGA1","yellow",-0.0879868116893687,-0.0020199456436968,-0.0993936475170509,-0.0959329092251136,-0.0931297284943037,-0.089668172571364,0.00053023411563042,-0.00110543240767189,-0.0307915321143122,-0.081516217992239
"AKAP12","AKAP12","blue",-0.446567483822198,0.0305167766425108,0.378425148989816,0.288246830664284,0.597270174376829,0.432154069600543,0.0823738461293347,-0.0334701367685545,0.0635613826838091,0.123451862008179
"MYL9","MYL9","turquoise",0.693347518101103,-0.0221208516313025,-0.349545833370666,-0.452512966861722,-0.760223981614222,-0.59616694639553,-0.0454571245984589,-0.0119969310581388,-0.0767882502052069,-0.146881403452989
"FCGR2A","FCGR2A","grey",-0.0171156246978353,0.0133935448143851,-0.003359647813313,0.000129010403430054,0.0219931525573853,0.00403052140751981,0.00267999976957053,0.00257495878935289,0.0220572848775128,0.0227537033159815
"IGFBP5","IGFBP5","blue",-0.263723400822708,0.0529174529714453,0.203387026349705,0.221122551045676,0.468880703100845,0.269776397674084,0.0013168879433225,-0.039928702104045,0.00156627294677262,0.122848765674465
"TRPM1","TRPM1","yellow",-0.0133347017122711,0.00313543383354,-0.0267331005960714,-0.00813359185124372,-0.0153577837165311,-0.0133776886796955,0.0378877044174463,-0.00407746948457989,0.00344149109555266,0.028385151384019
"MS4A6A","MS4A6A","grey",-0.00415195015320963,-0.00192926440246915,0.00307776019015177,0.0128744948707624,0.0100154475093588,0.00891561735836084,0.0207988957822632,0.0118279707805851,-0.00684016539881959,0.0303043944411705
"CLEC10A","CLEC10A","grey",-0.0452303581058405,-0.00684052138088821,0.0560633001586002,0.0769821699684956,0.0670324048228706,0.105488405540808,0.00116826778028493,-0.0151582633440607,0.0263630195490109,0.0762511312343762
"SMOC2","SMOC2","blue",-0.322823537869768,-0.00353173749473959,0.120928822779187,0.127714328272213,0.500199031291845,0.201577387412036,0.0434805053829913,-0.00438545476466662,0.000909979388423678,-0.0358509004043382
"IGFBP6","IGFBP6","blue",-0.432613417787772,0.0585932919406077,0.140968131436507,0.380851665449604,0.622746641908574,0.507663888265057,0.0798194154758448,-0.041181228350348,0.0722886872367393,0.208209704366529
"RBP4","RBP4","blue",-0.440315750267116,0.0516932205232897,0.291635468915646,0.266237522824878,0.532259321672986,0.642286472721401,0.0536508839695215,-0.0198012776179506,0.117157123487256,0.130211828504698
"AREG","AREG","red",-0.00908770848233769,0.0162663778992778,0.0284960828117463,0.0225086527380984,0.00746009903680999,0.00933473837224603,0.02500956391904,0.327657292132453,0.120101133784721,0.00846602493618192
"NOV","NOV","turquoise",0.0598432096423323,0.00558336583105922,-0.0695694832994346,0.0463047659138475,-0.0391656183477813,-0.0671264941557926,0.0456629043721722,-0.00200489706957959,0.0060688113213176,0.0285222741136475
"PLAUR","PLAUR","green",-0.120904754372336,0.0164092759815238,0.278429824082614,0.149269869558582,0.226936919956831,0.282768256023636,0.0330107047123357,-0.0114470166939494,0.055019209233379,0.108793641400772
"TM4SF1","TM4SF1","turquoise",0.28091833707574,0.00137806942913875,-0.131924415122914,-0.0497033936323623,-0.273042679861947,-0.237670617488333,0.00684178997540289,-0.0244633209516718,-0.0210036545039901,-0.0114648010072154
"APOE","APOE","grey",0.0689526129423489,0.0692785746013665,0.0408415939142546,0.07575675465186,-0.00836098960610413,0.206056426082566,0.0165630344478527,-0.0157264955990733,0.0353222372463187,0.204007174141233
"PDE6A","PDE6A","yellow",-0.0937778795968445,0.00241955634651866,-0.0942909232494734,-0.0933293106447759,-0.0864724066542276,-0.0846923659650431,0.011574515240789,-0.00250453010632163,-0.0269630576746765,-0.0805266435578407
"ROM1","ROM1","yellow",-0.0858484215958521,0.00708631365117201,-0.0770035789977323,-0.0589263425473161,-0.0460195645815697,-0.044918337118648,0.134039977138035,-0.00216828378883313,-0.0211413609767017,-0.0438343565489674
"CSF3","CSF3","brown",-0.093420091499867,-0.00668429866393856,0.131730759564997,0.0541041091556138,0.0860884717918442,0.172141924121197,-0.00311071737972591,-0.00995320150907578,0.0350033328622991,0.035016919528971
"VCAM1","VCAM1","green",-0.111508605198426,0.0606449470844802,0.115682270008013,0.165829978780839,0.15708686026091,0.360820983585406,0.0445180925358756,-0.00561534367937645,0.0934320277642804,0.163482231894655
"RAMP3","RAMP3","brown",0.0252394710276715,0.0622370787283633,-0.0753152596643071,0.150393858763549,0.0856708142167639,-0.0339168909200842,0.0691820445941818,-0.0027614588933995,0.0387271889268507,0.075461875888529
"ADIRF","ADIRF","turquoise",0.45571018721699,-0.0475713762455285,-0.315577850247754,-0.412550495720986,-0.486816865526474,-0.597696837719095,-0.0664809021343847,-0.0332354236608783,-0.122361674085124,-0.197486102158736
"LEPR","LEPR","blue",-0.296873701184965,0.0736513040758201,0.0751840334085373,0.251838703176246,0.489188405287478,0.320305692934482,0.117442488125073,-0.00600105234379591,0.058744465293153,0.101735395317384
"TNF","TNF","red",0.00473320151552809,-0.00605206794607745,0.00604075166952158,0.0210845714783936,-0.00142590689539282,-0.00408223471257593,0.0117432344652305,0.205133269811507,0.0382185135178585,0.0026155267225094
"CITED1","CITED1","brown",-0.101096718116481,0.00340783911368391,0.0328834955465689,0.0185678038120596,0.0977030866580265,0.0960352548121783,0.00872519165570833,-0.0096504306127618,0.00652174160987649,0.0197021253590733
"CTGF","CTGF","brown",0.0859562741045118,0.0394939091113636,0.253136391583731,0.345056463565173,0.205037369198267,0.326343142078767,0.0949237030008498,-0.0327240762909398,0.0796195991206829,0.206211405702176
"HLA-DQA1","HLA-DQA1","grey",0.000510357070536596,0.0156978435848849,-0.021130921031229,0.0043368923044112,-0.0113785886312342,-0.0169245654671749,0.0167573017491314,0.1402470981397,0.00517564969788311,0.014364283291614
"LYVE1","LYVE1","grey",-0.0142711522557804,-0.00417996876856217,0.0306181389938847,0.0129671633780921,0.0112699467621377,0.0157050113367505,-0.00211220764806133,0.00761003219272593,0.0183221031211877,0.0222575469470582
"THBD","THBD","brown",-0.0526414843656679,0.00910211588145177,0.0519602289605319,0.193676708199771,0.127625671800193,0.07219997493794,0.053053595636803,-0.00840939961221289,0.0321345643977098,0.0751472380934081
"WISP2","WISP2","grey",0.0292907414173582,0.000967313754346329,-0.0141595858411784,-0.00559054185274328,-0.0175127173540348,-0.0129341919937848,0.00650428329416901,0.0158966205942221,-0.00137650566198067,0.0442140320168815
"HLA-DPB1","HLA-DPB1","grey",0.000631089482892326,0.0218722609378616,0.0439407990855706,0.0717632167782097,0.0503515516294691,0.0791479520016977,0.0395127511316214,0.089720689936773,0.0458241163972128,0.0452022861388261
"MS4A7","MS4A7","grey",0.0119098614118393,0.010407545414016,0.0204757233263654,0.0192002512946953,0.00166781864528616,0.0131352458101205,0.0153619902671066,0.0115489553687843,0.0137902094147218,0.0235103827648868
"AIPL1","AIPL1","yellow",-0.0951025117709856,-0.00132178601758528,-0.094845410546393,-0.0977137225567182,-0.0890309608388381,-0.0868877479001532,-0.00140168578203796,-0.00227045045936471,-0.0268429438410559,-0.084340805114195
"EFEMP1","EFEMP1","green",-0.267693347738617,0.0533364089905281,0.311378522818886,0.340360716154361,0.490744417343278,0.750796641858648,0.090488765513926,-0.0229644825237484,0.113752505878901,0.252388679838629
"ADAMTS4","ADAMTS4","turquoise",0.235484056359592,-0.0359319833838537,0.216734329956664,-0.119182801652271,-0.1734515434356,-0.138008281630091,-0.039531324611389,-0.0175398426306956,-0.0274430439701404,-0.00938224523853552
"SERPINA1","SERPINA1","grey",0.00627981480118836,0.0239935762109419,0.0112605255405272,0.0167993873569635,0.00984999127671253,0.0141379545754266,-0.00426044027722511,0.0016675725570508,0.00133433898468826,0.0401108523209491
"GJA4","GJA4","turquoise",0.328575821992706,-0.0754875683278078,-0.141381387359083,-0.265218702419251,-0.45421009634432,-0.408382224709226,-0.0565820929750558,-0.00709437732075507,-0.0782222293969151,-0.115201262805526
"RHO","RHO","yellow",-0.0894120549865234,0.000273286743520103,-0.0960786894922191,-0.0996114184938279,-0.0910666323521074,-0.084950228320001,0.00370287427617701,-0.000683061632796464,-0.0281279744668906,-0.0790283922085265
"MRC1","MRC1","grey",-0.0204301326934755,-0.00316872233211898,0.014983354244582,0.0168533448397759,0.0219121582974423,0.0109258787182625,0.0196896717111216,0.0143837300402931,0.00930579735344163,0.0174115520319985
"GAS1","GAS1","green",-0.0561571887879069,0.0527505840938895,0.0809755930907783,0.211254335618117,0.186608591920504,0.292695200734993,0.0576996968530363,-0.00447890289670608,0.0764634665321642,0.168459309154282
"MEDAG","MEDAG","blue",-0.36055825442783,-0.0387322025977259,0.412856439038422,0.248209635957397,0.508871133947147,0.411415932245418,0.0337529994994889,-0.0324856320992315,0.0547098679220066,0.0436719481761976
"CPVL","CPVL","grey",-0.0452851157186279,0.0127309865308546,0.0110048517112526,0.0795142493245016,0.0736065991115645,0.0870358721748843,0.0096388214160581,-0.00432387139313261,0.0280028641218136,0.0642153061343222
"GSN","GSN","blue",-0.162139304387281,0.164535561307287,0.141677291945897,0.492651098604626,0.431011889291112,0.439185753411391,0.166036951456329,-0.0661799334073568,0.133265544897446,0.331263385913336
"GNGT1","GNGT1","yellow",-0.0906413154250133,-0.00356486785684907,-0.0923567941507939,-0.0995862889135828,-0.0891927902639462,-0.0844237441654562,-0.00269321005865254,-0.00100413079332547,-0.0287542270577601,-0.082375187221381
"PLVAP","PLVAP","grey",0.011907978889199,0.0162894054570546,-0.000222516236878076,0.019507330416711,-0.00645994752165672,0.00778638225470194,0.00667042646927453,0.00707611062367406,0.00950249459846179,0.0312244514507485
"RGS16","RGS16","pink",0.0468701995587319,-0.00138000370616406,0.392214191112277,0.170923195085503,0.0758263935354778,0.211377703661829,0.0578550570183332,-0.0374318035785709,0.0624114288712589,0.142530459438096
"LMCD1","LMCD1","grey",0.110101745917485,-0.0328446522807251,0.152480306128299,0.0337218853501585,-0.0475959291219689,0.0842314108100476,-0.00904177994619525,-0.0159228347637229,-0.000334059234119416,0.0713461438716387
"CARMN","CARMN","turquoise",0.459432752527674,-0.023336840406732,-0.16841405393445,-0.287848940228518,-0.536837175304617,-0.417972106647668,-0.00798428735611353,-0.00197030936136484,-0.0574514144558543,-0.0630190081542646
"C11orf96","C11orf96","turquoise",0.382234786365094,-0.106643940727766,0.253520797712813,-0.149938904642019,-0.333634608104456,-0.172968193944745,-0.0979562919057003,-0.0392587437654739,-0.0569697552959903,0.00149955841154799
"PENK","PENK","brown",-0.0520733306381776,0.000650876633702672,-0.0152948092170737,0.0629857051760292,0.0976508338992003,0.0123340167093633,0.0303981101372143,-0.00282935412130608,-0.00131441647315702,-0.00144280917763792
"NNMT","NNMT","blue",-0.19608397256874,0.138667809021654,0.0547628729267942,0.367238624374296,0.374116988627653,0.173107370322419,0.134025204548977,-0.0255350289939149,0.0973159071594775,0.105916881066962
"FGF7","FGF7","green",-0.0119593222222055,0.070560034048845,0.162987647241424,0.150613653589817,0.174336303035757,0.188854604865489,0.0884982565284751,0.0176236538024481,0.0766139942200691,0.117023172879281
"CP","CP","green",-0.229078330793004,0.0418736103013306,0.426974021686093,0.298853610792624,0.428882961788961,0.749650160849399,0.0677034302513182,-0.0263262855922185,0.107697119019278,0.242142506021068
"TNFAIP2","TNFAIP2","blue",-0.141187741812883,0.0565661888315724,0.297040229247797,0.191682927536092,0.308396726326389,0.267229023349901,0.0762294753590517,-0.0165009544066853,0.0914705303750692,0.151266407909104
"MPZL2","MPZL2","grey",0.00693441889990492,0.0351418873583969,-0.0224841246799685,0.0456802503993319,0.0267976319973422,-0.00873859683597697,0.0438520324715405,-0.00694509000732151,0.0160430079485071,0.0386140092140757
"CD1C","CD1C","yellow",-0.014938024023819,0.00736622850758237,-0.0134748687519938,0.00492255387346412,-0.012973668499526,-0.000947001059055611,0.00827385238046263,-0.00277179201236308,0.00189927043331446,-0.00113671087769741
"LILRA5","LILRA5","grey",0.00100649313925543,-0.00504106585390586,0.0218606362668157,0.00335363665129861,0.0115969949726562,0.0016254183667026,0.0097046402066919,0.0143891524505003,0.0062849470029754,0.0115072698362451
"SLCO2A1","SLCO2A1","grey",0.0364907077055576,0.0192695664631553,-0.0155828371873448,-0.00240624167983947,-0.0249523954274568,-0.0115016487630891,0.0189148276364262,0.0152164236169626,0.00240996804226041,0.0363688483016926
"FCER1A","FCER1A","grey",-0.0167313446758355,0.000467903857539965,-0.0092867909457123,-0.0152251813849731,0.00391427543138673,-0.0135031874649516,0.000654826857471475,-0.00204584121269188,-0.00772325993226081,0.00929898713262946
"CRYAB","CRYAB","turquoise",0.2678229099237,-0.00442135199570917,0.0643393360050982,0.114098571124497,-0.175803091864819,-0.035107440954251,0.0145795122430082,-0.0579103411512835,0.023497506133113,0.0516693796191847
"TCIM","TCIM","turquoise",0.227493239722395,-0.00383160807297202,0.076957943529191,0.0322205480174492,-0.132492497644913,-0.00562746641968587,0.0377369365301731,-0.013886421937012,0.0204902324079462,0.124563548612922
"DEPP1","DEPP1","turquoise",0.217822704795801,0.0585052006144902,0.0744044836525603,-0.0446305294347734,-0.158033915490072,-0.0856333619504097,0.049198194563514,-0.0135886422018438,0.034227635886431,0.0187901571636311
"HYAL2","HYAL2","brown",-0.0587246970273459,0.0222339982320561,0.023070499157394,0.127766935636613,0.138783866181961,0.0896367216705031,0.0610427002001667,0.000259780021473338,0.0223702719745295,0.0707240641333369
"KCNE4","KCNE4","blue",-0.177099270344463,0.0842072185583712,0.318549970621911,0.332014858261895,0.349313998096257,0.375749742612236,0.0884138984790975,-0.0233305803083824,0.107871323500626,0.148216015327833
"FCGR3A","FCGR3A","red",-0.00028314084897976,0.0246692422819607,-0.0087891413826047,0.0235598520684452,-0.0129868058213514,-0.00424360675526916,0.0226655272937425,0.157488734415997,0.101390999693756,0.0112442801634933
"PLP1","PLP1","black",0.0174564439127791,0.106352126068003,0.0088906914949489,0.0710712734556507,0.0455189643151065,0.0147236627543205,0.100576042148905,0.00186486398711926,0.0363205032647736,0.0790674146853644
"PRSS23","PRSS23","turquoise",0.137991945272684,-0.00282335559447364,-0.0409807725067625,-0.0274757532004873,-0.075718748731177,-0.110232855164789,0.0222576616109734,0.00237802911487662,-0.00921289893853887,0.0178601112884013
"PTGS2","PTGS2","blue",-0.212264380449623,0.0952551480426156,0.467126180045291,0.340271774889688,0.404968137568559,0.443574995176879,0.0840524094483113,-0.0136279148056985,0.117024639692072,0.167543878951497
"ADH1B","ADH1B","blue",-0.418921706477264,0.0324255891549674,0.327931485021716,0.132072195187857,0.52622770738517,0.514189932276435,0.0226991570356376,-0.0186687861040421,0.0560667885682695,0.0889599075065058
"CTSB","CTSB","green",-0.0976679271812536,0.0796547652176871,0.122742220720458,0.277619390045111,0.280504077727412,0.247401329253048,0.10240067356888,-0.0158590952182828,0.0679470051366347,0.170821441941737
"IFIT2","IFIT2","grey",0.0107930575476883,0.0396866130051402,-0.0155222001186416,0.0659730817141886,0.0242936356986482,-0.00453626846921976,0.0293227816513234,0.039207159909953,0.0351687725906042,0.0928223458516598
"CCL21","CCL21","turquoise",0.198907801303708,-0.0103440959094928,-0.0151261424404929,-0.0727265432931028,-0.118899310936136,-0.0778974622198807,-0.0260552094318992,-0.00484874085590068,-0.0267716476769731,0.0344262775206349
"DIO2","DIO2","grey",0.125681036534415,0.0210060182261515,-0.0148160791126599,0.112696187149109,-0.0414654862373477,0.0506697887915894,0.0255771394519803,-0.0273354905238801,0.0291612553629066,0.12930979960103
"SLC11A1","SLC11A1","grey",0.0264924956459688,-0.00885287356470617,0.0174701918317595,-0.00796270109660826,-0.0343201073213866,-0.0126084240949202,-0.00326972873867805,-0.00817180763681716,0.00323572431149381,0.0299024052209066
"CD83","CD83","grey",0.00748473881162613,0.0138144915405552,0.0281981071652358,0.0404407580480902,0.0256580695116587,0.029429702797481,0.0295018741819322,0.0570016587366798,0.0378739288702478,0.0174410401684652
"AQP1","AQP1","grey",-0.0486653339780882,0.030777402092224,0.0775653814867577,0.0390983626803813,0.0651903756967531,0.161643311250164,0.00382808390006507,-0.011781792911589,0.0262824522170192,0.0931002393006127
"VSIG4","VSIG4","grey",0.00301870413431455,-0.00197817516222129,0.00351569723798026,-0.00463512121468897,-0.0078811495469495,-0.00132037793014926,-0.00446309090869068,9.15527208320391e-06,0.0070533217135583,0.0182409049410229
"SMIM25","SMIM25","grey",-0.000243448367559566,0.0110974051073821,0.0281996653796065,-0.000917151251451006,0.011086320640784,0.0135338338447804,0.00045474241225945,-0.00467902004809129,0.00738057028722649,0.0382625780611664
"F3","F3","green",-0.119704041400378,0.048801512776223,0.151301499923864,0.333372389418011,0.293115699484926,0.475340452751952,0.0995013210909761,-0.0171001232265985,0.100942566390871,0.251791217616633
"MMP2","MMP2","blue",-0.534549998063326,0.0574709192153821,0.428165394771266,0.37352107046937,0.761727930277175,0.544312929618438,0.0763195142448748,-0.0324022777861369,0.0691923589524111,0.111329168070305
